,book,rating,title
15239,/book/show/41215328-no-ordinary-duke,4.13,No Ordinary Duke
15240,/book/show/41215492-the-author,4.05,The Author
15241,/book/show/41222951-around-the-world-in-575-songs,4.25,Around The World In 575 Songs
15242,/book/show/41223141-around-the-world-in-575-songs,5.0,Around The World In 575 Songs
15243,/book/show/41223164-around-the-world-in-575-songs,5.0,Around The World In 575 Songs
15244,/book/show/41223178-around-the-world-in-575-songs,5.0,Around The World In 575 Songs
15245,/book/show/41225424-wildchilds,4.31,Wildchilds
15246,/book/show/41245298-the-orphan-s-code,5.0,The Orphan S Code
15247,/book/show/41252658-the-white-bench,4.4,The White Bench
15248,/book/show/41257887-how-to-tempt-a-rogue-without-really-trying,3.96,How To Tempt A Rogue Without Really Trying
15249,/book/show/41262741-building-forever,4.08,Building Forever
15250,/book/show/4127778-bustin-down-the-door,4.55,Bustin Down The Door
15251,/book/show/41283690-the-confectioner-s-exile,4.31,The Confectioner S Exile
15252,/book/show/4129223-the-grief-recovery-handbook,4.06,The Grief Recovery Handbook
15253,/book/show/4130434-poczwarka,3.77,Poczwarka
15254,/book/show/41306361-toil-trouble,4.72,Toil Trouble
15255,/book/show/4130982-agaton-sax-and-the-bank-robbers,4.11,Agaton Sax And The Bank Robbers
15256,/book/show/4130984-agaton-sax-and-the-london-computer-plot,3.95,Agaton Sax And The London Computer Plot
15257,/book/show/41347040-a-touch-of-death,4.38,A Touch Of Death
15258,/book/show/41360429-spike,0.0,Spike
15259,/book/show/41382032-well-wishes-from-a-prompt,4.5,Well Wishes From A Prompt
15260,/book/show/41399512-over-my-shoulder,4.35,Over My Shoulder
15261,/book/show/41400433-third-chances,4.27,Third Chances
15262,/book/show/41404783-the-frozen-river,4.48,The Frozen River
15263,/book/show/41416046-cutie-pies-and-deadly-lies,3.95,Cutie Pies And Deadly Lies
15264,/book/show/41423515-star-rider-and-the-golden-threads,4.67,Star Rider And The Golden Threads
15265,/book/show/41433189-you-re-going-to-mars,3.94,You Re Going To Mars
15266,/book/show/41433468-bogowie-pustyni,4.12,Bogowie Pustyni
15267,/book/show/41435276-beauty-s-war,4.32,Beauty S War
15268,/book/show/41435662-the-last-titan,4.6,The Last Titan
15269,/book/show/41436862-the-king-s-obsession,4.51,The King S Obsession
15270,/book/show/41437929-black-magic-voodoo,4.65,Black Magic Voodoo
15271,/book/show/41439817-the-ultimate-road-map-to-aging-gracefully,4.45,The Ultimate Road Map To Aging Gracefully
15272,/book/show/41440390-all-the-right-moves,4.26,All The Right Moves
15273,/book/show/4144245-a-stone-creek-christmas,4.1,A Stone Creek Christmas
15274,/book/show/41444045-game-of-life,4.88,Game Of Life
15275,/book/show/41446283-the-body-on-the-shore,4.19,The Body On The Shore
15276,/book/show/41446550-the-lasts,4.67,The Lasts
15277,/book/show/41448180-charley-s-aunt,3.77,Charley S Aunt
15278,/book/show/41448425-solipsist,5.0,Solipsist
15279,/book/show/41448744-an-album-of-the-wardrobe-of-the-ottomans-with-illustrations-by-the-tulip,5.0,An Album Of The Wardrobe Of The Ottomans With Illustrations By The Tulip
15280,/book/show/41448953-the-last-guy,4.79,The Last Guy
15281,/book/show/41450258-don-t-turn-around,4.07,Don T Turn Around
15282,/book/show/41450662-the-kiss-thief,4.27,The Kiss Thief
15283,/book/show/41454823-xiyuan-bridge,5.0,Xiyuan Bridge
15284,/book/show/41459492-truly-unfortunate,4.62,Truly Unfortunate
15285,/book/show/41459523-sapphyre,5.0,Sapphyre
15286,/book/show/41460474-forbidden,4.46,Forbidden
15287,/book/show/41461040-adventure-in-malasorte-castle,5.0,Adventure In Malasorte Castle
15288,/book/show/41483641-the-westwood-witches,4.59,The Westwood Witches
15289,/book/show/41497037-at-the-sign-of-the-greedy-pig,5.0,At The Sign Of The Greedy Pig
15290,/book/show/41510697-assunta,4.5,Assunta
15291,/book/show/41529267-long-held-secrets,5.0,Long Held Secrets
15292,/book/show/41542531-dirty-sexy-player,4.2,Dirty Sexy Player
15293,/book/show/41547110-sparks-from-a-cruel-grindstone,5.0,Sparks From A Cruel Grindstone
15294,/book/show/41549843-the-crane-diaries,4.66,The Crane Diaries
15295,/book/show/41553887-one-last-dance,4.71,One Last Dance
15296,/book/show/41555431-wings-destruction,4.49,Wings Destruction
15297,/book/show/41559450-city-of-second-chances,4.37,City Of Second Chances
15298,/book/show/41560921-the-colour-of-death,4.32,The Colour Of Death
15299,/book/show/41561433-there-s-a-giant-trapdoor-spider-under-your-bed,2.92,There S A Giant Trapdoor Spider Under Your Bed
15300,/book/show/41562303-wild-honey,4.8,Wild Honey
15301,/book/show/41563103-wisconsin-s-emerging-writers,5.0,Wisconsin S Emerging Writers
15302,/book/show/41563867-colony-war,4.04,Colony War
15303,/book/show/41566355-individutopia,4.04,Individutopia
15304,/book/show/41568071-a-body-resurrected,4.0,A Body Resurrected
15305,/book/show/41568218-ice-burns,4.37,Ice Burns
15306,/book/show/41573383-proof-of-collusion,4.43,Proof Of Collusion
15307,/book/show/41574605-undaunted,4.17,Undaunted
15308,/book/show/41576046-dark-knights-2,4.33,Dark Knights 2
15309,/book/show/41577553-holiday-love,3.75,Holiday Love
15310,/book/show/41582271-bewitcher,4.67,Bewitcher
15311,/book/show/41582571-a-different-kind-of-angel,4.8,A Different Kind Of Angel
15312,/book/show/41583598-to-wander-in-purgatory,4.08,To Wander In Purgatory
15313,/book/show/41583843-gutter-medicine,4.28,Gutter Medicine
15314,/book/show/41586453-scottish-devil,4.3,Scottish Devil
15315,/book/show/41589441-love-you-gone,3.99,Love You Gone
15316,/book/show/41595138-24-sleeps-to-go,4.8,24 Sleeps To Go
15317,/book/show/41596423-crave,4.23,Crave
15318,/book/show/41637836-the-subtle-knife,4.12,The Subtle Knife
15319,/book/show/41642120-the-farewell-gift,3.62,The Farewell Gift
15320,/book/show/41643585-anonymously-yours,4.02,Anonymously Yours
15321,/book/show/41672935-tell-me-a-secret,4.08,Tell Me A Secret
15322,/book/show/41706493-ctrl-alt-deleted,4.5,Ctrl Alt Deleted
15323,/book/show/41708805-the-school-report,4.75,The School Report
15324,/book/show/41709605-i-wanted-to-tell-you,4.01,I Wanted To Tell You
15325,/book/show/41709792-the-silent-dead,4.16,The Silent Dead
15326,/book/show/41712070-leather-and-lies,4.86,Leather And Lies
15327,/book/show/41713748-the-other-blue-sky,4.66,The Other Blue Sky
15328,/book/show/41715227-evidence-of-the-affair,3.85,Evidence Of The Affair
15329,/book/show/41715505-wicked-laird,4.44,Wicked Laird
15330,/book/show/41718949-of-blood-magic,4.39,Of Blood Magic
15331,/book/show/41719687-shadows-and-spellcraft,4.06,Shadows And Spellcraft
15332,/book/show/41723600-karina-s-journey-boxed-set,5.0,Karina S Journey Boxed Set
15333,/book/show/41729917-blood-ties-love-binds,4.52,Blood Ties Love Binds
15334,/book/show/41732207-tomorrow-s-world,4.22,Tomorrow S World
15335,/book/show/41735513-the-nonfiction-book-publishing-plan,4.73,The Nonfiction Book Publishing Plan
15336,/book/show/41741620-that-sweet-and-savage-land,3.67,That Sweet And Savage Land
15337,/book/show/41743812-the-knowing,5.0,The Knowing
15338,/book/show/41743971-claret,4.47,Claret
15339,/book/show/41744335-the-girl-who-fell-off-the-turnip-truck,4.83,The Girl Who Fell Off The Turnip Truck
15340,/book/show/41750991-blood-and-magic,3.86,Blood And Magic
15341,/book/show/41752215-my-dead-blue-caterpillar,4.18,My Dead Blue Caterpillar
15342,/book/show/41754591-captivating-the-scoundrel,4.46,Captivating The Scoundrel
15343,/book/show/41790805-reluctant-regency-brides-collection,4.67,Reluctant Regency Brides Collection
15344,/book/show/41793032-in-the-shadow-of-the-reaper,4.55,In The Shadow Of The Reaper
15345,/book/show/41794906-the-carpet-weaver-of-usak,4.75,The Carpet Weaver Of Usak
15346,/book/show/41795934-obscura,5.0,Obscura
15347,/book/show/41796170-darius,3.95,Darius
15348,/book/show/41796322-the-memory,3.895,The Memory
15349,/book/show/41796819-writing-advice-for-teens,5.0,Writing Advice For Teens
15350,/book/show/41805693-belas-rift,4.5,Belas Rift
15351,/book/show/41805988-stone-and-claw,4.63,Stone And Claw
15352,/book/show/41808439-wilhelmina-s-wish,4.75,Wilhelmina S Wish
15353,/book/show/41809033-forbidden,5.0,Forbidden
15354,/book/show/41809223-fantasy-s-bar-grill-complete-series,5.0,Fantasy S Bar Grill Complete Series
15355,/book/show/41811106-the-billionaire-s-virgin-pursuit,3.45,The Billionaire S Virgin Pursuit
15356,/book/show/41811591-the-widows,3.98,The Widows
15357,/book/show/41815216-a-peculiar-school,4.56,A Peculiar School
15358,/book/show/41815703-global-warming-skepticism-for-busy-people,4.63,Global Warming Skepticism For Busy People
15359,/book/show/41816852-the-fog,4.28,The Fog
15360,/book/show/41820365-an-eye-for-an-earl,4.74,An Eye For An Earl
15361,/book/show/41823769-magic-untamed,4.8,Magic Untamed
15362,/book/show/41824397-the-songbird-and-the-secret,4.67,The Songbird And The Secret
15363,/book/show/41825828-the-manhunters,4.67,The Manhunters
15364,/book/show/41827972-going-to-the-sun,3.83,Going To The Sun
15365,/book/show/41828322-individutopia,4.04,Individutopia
15366,/book/show/41828998-a-siren-s-tail,4.25,A Siren S Tail
15367,/book/show/41831601-killing-adam,3.86,Killing Adam
15368,/book/show/41834579-the-canvas-of-my-soul,4.6,The Canvas Of My Soul
15369,/book/show/41836026-victorica-falls,5.0,Victorica Falls
15370,/book/show/41837699-off-season-stud,3.93,Off Season Stud
15371,/book/show/41838858-kids-who-kill,4.46,Kids Who Kill
15372,/book/show/41838859-kids-who-kill,4.36,Kids Who Kill
15373,/book/show/41839568-murder-at-the-voodoo-lounge,5.0,Murder At The Voodoo Lounge
15374,/book/show/41839933-barakel-s-mask,5.0,Barakel S Mask
15375,/book/show/4184632-the-chocolate-war-and-beyond-the-chocolate-war,4.02,The Chocolate War And Beyond The Chocolate War
15376,/book/show/41860031-the-rot-and-life,4.33,The Rot And Life
15377,/book/show/41862043-watercolour-nights,5.0,Watercolour Nights
15378,/book/show/41870984-the-girls-best-buddies,4.4,The Girls Best Buddies
15379,/book/show/41871588-one-angry-juror,3.5,One Angry Juror
15380,/book/show/41881970-the-composition-of-order,5.0,The Composition Of Order
15381,/book/show/41890100-the-righteous-spy,4.18,The Righteous Spy
15382,/book/show/41902515-the-girl-in-his-eyes,4.17,The Girl In His Eyes
15383,/book/show/41930150-mistrust-and-treason,4.8,Mistrust And Treason
15384,/book/show/41941196-the-rich-one,4.0,The Rich One
15385,/book/show/41944477-battlefield-china,4.53,Battlefield China
15386,/book/show/41946470-malignant,4.27,Malignant
15387,/book/show/41947300-interpreneurship,4.83,Interpreneurship
15388,/book/show/41948792-a-warehouse-a-witch-doctor-and-a-wedding,4.22,A Warehouse A Witch Doctor And A Wedding
15389,/book/show/41950736-the-dragonfly-grove,4.55,The Dragonfly Grove
15390,/book/show/41951188-lonely-crocodile,5.0,Lonely Crocodile
15391,/book/show/41953584-vlad,4.78,Vlad
15392,/book/show/41957126-verity,4.51,Verity
15393,/book/show/41958125-house-arrest,4.21,House Arrest
15394,/book/show/41959454-longing-for-her-wolves,4.25,Longing For Her Wolves
15395,/book/show/41962622-fugitive,4.12,Fugitive
15396,/book/show/41964190-frankenstein,4.0,Frankenstein
15397,/book/show/41966355-born-to-the-flame,5.0,Born To The Flame
15398,/book/show/41974584-the-golden-bell,4.5,The Golden Bell
15399,/book/show/41974797-fractured-stars,4.39,Fractured Stars
15400,/book/show/41974876-infestation,3.56,Infestation
15401,/book/show/41976618-enter-the-lair,4.49,Enter The Lair
15402,/book/show/41977442-a-deceptive-bargain,4.44,A Deceptive Bargain
15403,/book/show/41998428-the-ceo-s-christmas-manny,3.71,The Ceo S Christmas Manny
15404,/book/show/42003762-red-as-snow,3.88,Red As Snow
15405,/book/show/4201106-a-rule-against-murder,4.2,A Rule Against Murder
15406,/book/show/4201411-outrageous-hero-the-b-t-collins-story,4.0,Outrageous Hero The B T Collins Story
15407,/book/show/42014978-lady-guardians,4.44,Lady Guardians
15408,/book/show/42034747-the-soldier-s-girl,4.08,The Soldier S Girl
15409,/book/show/42035222-second-chances,4.34,Second Chances
15410,/book/show/42035505-the-fortunate-dead,4.57,The Fortunate Dead
15411,/book/show/42036409-a-murder-of-crows,4.12,A Murder Of Crows
15412,/book/show/42036675-want,4.05,Want
15413,/book/show/42037721-her-cop,4.5,Her Cop
15414,/book/show/42068480-the-duke-s-wayward-ward,4.02,The Duke S Wayward Ward
15415,/book/show/42072364-demon-blade,4.5,Demon Blade
15416,/book/show/42075283-honor,5.0,Honor
15417,/book/show/42075692-song-of-sacrifice,4.27,Song Of Sacrifice
15418,/book/show/42077960-timeless-moments,4.14,Timeless Moments
15419,/book/show/42077992-atelier-of-witch-hat-vol-2,4.42,Atelier Of Witch Hat Vol 2
15420,/book/show/42078466-amid-summer-s-nightmare,5.0,Amid Summer S Nightmare
15421,/book/show/42080479-the-school-for-good-and-evil,4.01,The School For Good And Evil
15422,/book/show/42080844-lady-joy-and-the-earl,4.38,Lady Joy And The Earl
15423,/book/show/42083574-coasting,5.0,Coasting
15424,/book/show/42083605-coasting,5.0,Coasting
15425,/book/show/42084871-it-s-getting-harder-and-harder-to-tell-the-two-of-you-apart,4.19,It S Getting Harder And Harder To Tell The Two Of You Apart
15426,/book/show/42087288-killer-cop,3.95,Killer Cop
15427,/book/show/42088060-la-petite-voix,3.75,La Petite Voix
15428,/book/show/42088191-the-gilded-tower,4.5,The Gilded Tower
15429,/book/show/42088730-the-silver-queen,4.49,The Silver Queen
15430,/book/show/42090514-endgame,5.0,Endgame
15431,/book/show/42090899-fallen-academy,4.41,Fallen Academy
15432,/book/show/42092380-blood-rebellion,4.63,Blood Rebellion
15433,/book/show/42094424-the-dogon-initiative,5.0,The Dogon Initiative
15434,/book/show/42094882-turn-your-happiness-on,4.8,Turn Your Happiness On
15435,/book/show/42094993-nigeria,4.86,Nigeria
15436,/book/show/42096984-the-maker-s-match,4.69,The Maker S Match
15437,/book/show/42097179-to-be-to-is-to-was,4.8,To Be To Is To Was
15438,/book/show/42098579-small-town-christmas,4.71,Small Town Christmas
15439,/book/show/42099448-four,4.66,Four
15440,/book/show/42104553-the-spectacular-vision-of-oskar-dunkelblick,3.68,The Spectacular Vision Of Oskar Dunkelblick
15441,/book/show/42105401-last-lullaby,4.4,Last Lullaby
15442,/book/show/42107164-son-of-the-serpent,4.75,Son Of The Serpent
15443,/book/show/42108998-stolen,4.12,Stolen
15444,/book/show/42109411-the-trouble-with-liam,4.62,The Trouble With Liam
15445,/book/show/42109904-rewined-volume-1,3.93,Rewined Volume 1
15446,/book/show/42109908-rewined,4.17,Rewined
15447,/book/show/42109918-rewined,4.16,Rewined
15448,/book/show/42109922-rewined,4.37,Rewined
15449,/book/show/42112073-goodbye-quinn,3.5,Goodbye Quinn
15450,/book/show/42116128-hasina,4.5,Hasina
15451,/book/show/42121033-knockout-girl,5.0,Knockout Girl
15452,/book/show/42122769-decker,4.36,Decker
15453,/book/show/42125803-fin-the-fern,4.5,Fin The Fern
15454,/book/show/42128976-once-ghosted-twice-shy,4.03,Once Ghosted Twice Shy
15455,/book/show/42134225-unspoken-truths,4.66,Unspoken Truths
15456,/book/show/42140650-christmas-once-again,4.33,Christmas Once Again
15457,/book/show/42141665-twisted-emotions,4.36,Twisted Emotions
15458,/book/show/42146214-the-awakening,3.83,The Awakening
15459,/book/show/42152499-sophie-washington,4.14,Sophie Washington
15460,/book/show/42178340-twisted-sacrament,4.25,Twisted Sacrament
15461,/book/show/42184342-taming-huck-finn,4.79,Taming Huck Finn
15462,/book/show/42186327-where-the-truth-lies,4.35,Where The Truth Lies
15463,/book/show/42190403-blackest-knights,4.43,Blackest Knights
15464,/book/show/42193740-a-wicked-kind-of-husband,4.45,A Wicked Kind Of Husband
15465,/book/show/42196479-sin-chocolate,4.14,Sin Chocolate
15466,/book/show/42199290-the-secret-to-dating-your-best-friend-s-sister,4.22,The Secret To Dating Your Best Friend S Sister
15467,/book/show/42202250-between-you-and-me,4.1,Between You And Me
15468,/book/show/42203356-the-beauty-of-broken-things,4.25,The Beauty Of Broken Things
15469,/book/show/42205647-jericho,4.4,Jericho
15470,/book/show/42206885-hstq,4.54,Hstq
15471,/book/show/42207096-interlude---an-illusion-series-novel,4.69,Interlude   An Illusion Series Novel
15472,/book/show/42207822-doomed-by-dessert,4.44,Doomed By Dessert
15473,/book/show/42207961-astraeus,4.34,Astraeus
15474,/book/show/42238450-flavors-of-the-east-highlands-of-guatemala,5.0,Flavors Of The East Highlands Of Guatemala
15475,/book/show/42249834-pointe-patrol,4.6,Pointe Patrol
15476,/book/show/42254972-somewhere-beyond-the-blue,4.61,Somewhere Beyond The Blue
15477,/book/show/42256514-a-holiday-promise,5.0,A Holiday Promise
15478,/book/show/42264945-the-perfect-lady,4.34,The Perfect Lady
15479,/book/show/42267002-close,4.18,Close
15480,/book/show/42267097-the-case-of-the-torn-yellow-socks,4.05,The Case Of The Torn Yellow Socks
15481,/book/show/42269614-raja-balushahi-and-rani-rasmalai-in-mithaspur-other-adventures,5.0,Raja Balushahi And Rani Rasmalai In Mithaspur Other Adventures
15482,/book/show/42269632-torn,4.0,Torn
15483,/book/show/42274903-still-here,5.0,Still Here
15484,/book/show/42279016-when-babel-floods,5.0,When Babel Floods
15485,/book/show/42279088-the-boy-i-grew-up-with,4.19,The Boy I Grew Up With
15486,/book/show/42279842-coming-home-for-christmas,4.88,Coming Home For Christmas
15487,/book/show/42286750-catacombs,3.57,Catacombs
15488,/book/show/42287791-a-promise-of-return,4.77,A Promise Of Return
15489,/book/show/42290048-brokken-knight,4.6,Brokken Knight
15490,/book/show/42296790-shades-of-ambw-halloween,3.55,Shades Of Ambw Halloween
15491,/book/show/42297220-transfusion,4.54,Transfusion
15492,/book/show/42300936-slow-burn,4.27,Slow Burn
15493,/book/show/42330707-good-morning-mr-sh-ttybottom,5.0,Good Morning Mr Sh Ttybottom
15494,/book/show/42333111-passport-control,4.5,Passport Control
15495,/book/show/42347678-blood-in-the-snow,2.88,Blood In The Snow
15496,/book/show/42356008-the-dark-awakening,4.55,The Dark Awakening
15497,/book/show/42363302-individutopia,4.04,Individutopia
15498,/book/show/42364823-the-doll-collector,3.64,The Doll Collector
15499,/book/show/42368589-mr-zumpo-s-amazing-zoo-of-unusual-animals,5.0,Mr Zumpo S Amazing Zoo Of Unusual Animals
15500,/book/show/42370882-on-duty,4.5,On Duty
15501,/book/show/42376252-the-devil-s-elixir,4.65,The Devil S Elixir
15502,/book/show/42376519-the-hopes-and-dreams-of-lucy-baker,4.31,The Hopes And Dreams Of Lucy Baker
15503,/book/show/42377087-shattered-hearts,4.01,Shattered Hearts
15504,/book/show/42377268-obsessed-4,4.3,Obsessed 4
15505,/book/show/42377788-a-holiday-promise,5.0,A Holiday Promise
15506,/book/show/42379683-ladies-make-it-your-time-now,5.0,Ladies Make It Your Time Now
15507,/book/show/42381436-escaped,4.36,Escaped
15508,/book/show/42381521-blossom-on-the-thorn,4.83,Blossom On The Thorn
15509,/book/show/42384639-untitled,5.0,Untitled
15510,/book/show/42384933-the-cat-s-reprisal,4.71,The Cat S Reprisal
15511,/book/show/42387427-stay-the-night,4.43,Stay The Night
15512,/book/show/42388720-whispers-in-the-dark,4.67,Whispers In The Dark
15513,/book/show/42389796-chained,4.28,Chained
15514,/book/show/42389883-the-thirst-for-intimacy,3.07,The Thirst For Intimacy
15515,/book/show/42390049-unconfined-delusions-beyond-the-threshold,5.0,Unconfined Delusions Beyond The Threshold
15516,/book/show/42391914-earthware,4.33,Earthware
15517,/book/show/42391994-severed,4.35,Severed
15518,/book/show/42394854-reclaiming-izabel,4.13,Reclaiming Izabel
15519,/book/show/42396509-sweat,4.76,Sweat
15520,/book/show/42397484-noble-treachery,5.0,Noble Treachery
15521,/book/show/42404182-project-wolf-pack,5.0,Project Wolf Pack
15522,/book/show/42405969-convalescent,4.75,Convalescent
15523,/book/show/42408282-a-sparrow-falls,4.67,A Sparrow Falls
15524,/book/show/42411906-redway-acres,5.0,Redway Acres
15525,/book/show/42415122-operation-makeover,4.28,Operation Makeover
15526,/book/show/42419645-being-john-smith,5.0,Being John Smith
15527,/book/show/42421259-bitcoin,5.0,Bitcoin
15528,/book/show/42422237-to-ruin-a-gentleman,4.52,To Ruin A Gentleman
15529,/book/show/42422405-not-just-another-rock-star-romance,3.99,Not Just Another Rock Star Romance
15530,/book/show/42422743-micaden-s-madness,4.34,Micaden S Madness
15531,/book/show/42426237-killer-in-the-retroscape,4.92,Killer In The Retroscape
15532,/book/show/42426261-tikka-chance-on-me,4.12,Tikka Chance On Me
15533,/book/show/42428666-die-tr-nen-der-einh-rner-i,5.0,Die Tr Nen Der Einh Rner I
15534,/book/show/42430852-blitzing-rommel,4.75,Blitzing Rommel
15535,/book/show/42433290-spirits-abound,4.4,Spirits Abound
15536,/book/show/42433480-desmascarando-as-teorias-da-nega-o-do-holocausto,4.57,Desmascarando As Teorias Da Nega O Do Holocausto
15537,/book/show/42433636-crossing-class,5.0,Crossing Class
15538,/book/show/42444427-conor,4.3,Conor
15539,/book/show/42454510-the-last-driver---episode-1---old-dogs,4.67,The Last Driver   Episode 1   Old Dogs
15540,/book/show/42458423-rise-of-the-seer,3.97,Rise Of The Seer
15541,/book/show/42459979-sparkly-badgers-christmas-anthology,4.86,Sparkly Badgers Christmas Anthology
15542,/book/show/42482400-how-to-be-the-real-you,5.0,How To Be The Real You
15543,/book/show/42509457-hell-of-a-lady,4.41,Hell Of A Lady
15544,/book/show/42510140-the-chant,5.0,The Chant
15545,/book/show/42519581-a-merry-bramblewick-christmas,4.32,A Merry Bramblewick Christmas
15546,/book/show/42526008-lady-death,4.67,Lady Death
15547,/book/show/42527071-the-dragons-innamorata,4.16,The Dragons Innamorata
15548,/book/show/42527605-dirty-sexy-bastard,4.02,Dirty Sexy Bastard
15549,/book/show/42529948-the-lies-we-tell,4.05,The Lies We Tell
15550,/book/show/4254923-how-to-make-friends-with-demons,3.7,How To Make Friends With Demons
15551,/book/show/42552417-the-queen-s-letters,4.67,The Queen S Letters
15552,/book/show/42592538-chronic-digestive-disorders,4.33,Chronic Digestive Disorders
15553,/book/show/42594030-anonymity,4.06,Anonymity
15554,/book/show/42596316-the-season-of-lady-chastity,3.96,The Season Of Lady Chastity
15555,/book/show/42597690-if-you-look-at-the-sky,5.0,If You Look At The Sky
15556,/book/show/42601390-seduced-under-the-mistletoe,4.18,Seduced Under The Mistletoe
15557,/book/show/42603101-pieces-of-emeralds,4.6,Pieces Of Emeralds
15558,/book/show/42605544-lucy-wickshire,4.75,Lucy Wickshire
15559,/book/show/42607331-mary-queen-of-scotch,4.5,Mary Queen Of Scotch
15560,/book/show/42609145-what-a-wayward-lord-needs,5.0,What A Wayward Lord Needs
15561,/book/show/42611136-trump-on-africa,5.0,Trump On Africa
15562,/book/show/42612440-spell-caster,4.42,Spell Caster
15563,/book/show/42613128-the-lies-we-tell,4.05,The Lies We Tell
15564,/book/show/42613686-queen-of-flames,4.7,Queen Of Flames
15565,/book/show/42615263-her-billionaire-boss-fake-fianc,4.39,Her Billionaire Boss Fake Fianc
15566,/book/show/42615866-vegas-run,5.0,Vegas Run
15567,/book/show/42619426-good-time,4.21,Good Time
15568,/book/show/42621962-the-hopes-and-dreams-of-lucy-baker,4.31,The Hopes And Dreams Of Lucy Baker
15569,/book/show/42622040-murder-undeniable,4.35,Murder Undeniable
15570,/book/show/42626951-the-mother-s-day-mystery,4.56,The Mother S Day Mystery
15571,/book/show/42636175-fabler,5.0,Fabler
15572,/book/show/42645474-unraveling-the-truth-about-love,4.66,Unraveling The Truth About Love
15573,/book/show/42645646-breaking-the-rules,4.13,Breaking The Rules
15574,/book/show/42650779-souls-salvation,4.75,Souls Salvation
15575,/book/show/42653688-i-am-the-stars-in-the-sky,5.0,I Am The Stars In The Sky
15576,/book/show/42653981-the-truth-of-light-and-shadow,4.75,The Truth Of Light And Shadow
15577,/book/show/42654412-nona-s-bleu,4.0,Nona S Bleu
15578,/book/show/42659862-dangerous-delays,4.73,Dangerous Delays
15579,/book/show/42671296-the-vessel,4.71,The Vessel
15580,/book/show/4268157-perfect-chemistry,4.07,Perfect Chemistry
15581,/book/show/42705729-a-dance-of-lies,4.88,A Dance Of Lies
15582,/book/show/4271349-moscow-rules,4.19,Moscow Rules
15583,/book/show/42732160-cadence-untouched,4.68,Cadence Untouched
15584,/book/show/42733675-filthy-filthy-flesh-eaters,5.0,Filthy Filthy Flesh Eaters
15585,/book/show/42734039-in-the-shadows,5.0,In The Shadows
15586,/book/show/42739681-we-shouldn-t,4.27,We Shouldn T
15587,/book/show/42740373-surrender,4.85,Surrender
15588,/book/show/42741348-life-goes-on,4.81,Life Goes On
15589,/book/show/42743620-last-train-to-lime-street,4.27,Last Train To Lime Street
15590,/book/show/42743939-the-gentleman-s-seduction,4.31,The Gentleman S Seduction
15591,/book/show/42746847-dying-to-be-fathers,5.0,Dying To Be Fathers
15592,/book/show/42747475-the-duke-of-kisses,4.17,The Duke Of Kisses
15593,/book/show/42749793-you-saved-me-once,3.3,You Saved Me Once
15594,/book/show/42751844-the-second-wife,4.05,The Second Wife
15595,/book/show/42752460-outside-the-delicatessen,1.0,Outside The Delicatessen
15596,/book/show/42753265-a-cold-hard-case,4.17,A Cold Hard Case
15597,/book/show/42754433-the-christmas-book-shoppe,4.5,The Christmas Book Shoppe
15598,/book/show/42758735-life-according-to-poetry,5.0,Life According To Poetry
15599,/book/show/42763581-wildflower-park-part-one,4.43,Wildflower Park Part One
15600,/book/show/42764364-little-miss-history-travels-to-the-north-pole,5.0,Little Miss History Travels To The North Pole
15601,/book/show/42775452-clockwork-butterfly,4.2,Clockwork Butterfly
15602,/book/show/42776830-the-year-after-you,4.9,The Year After You
15603,/book/show/42815468-znak-rata,4.88,Znak Rata
15604,/book/show/42815524-from-the-dark,4.42,From The Dark
15605,/book/show/42816758-1-4-3,4.82,1 4 3
15606,/book/show/42817952-the-line,5.0,The Line
15607,/book/show/42831852-the-last-wicked-rogue,4.6,The Last Wicked Rogue
15608,/book/show/4283208-in-a-gilded-cage,3.96,In A Gilded Cage
15609,/book/show/42832142-camelot-13,5.0,Camelot 13
15610,/book/show/42843417-the-complete-rhenwars-saga,4.41,The Complete Rhenwars Saga
15611,/book/show/42844474-in-love-with-cancer,4.2,In Love With Cancer
15612,/book/show/42851381-to-redeem-a-highland-rake,4.49,To Redeem A Highland Rake
15613,/book/show/42855701-belle-book-and-christmas-candle,4.3,Belle Book And Christmas Candle
15614,/book/show/42855897-on-this-day,4.6899999999999995,On This Day
15615,/book/show/42856971-seven-hells,4.62,Seven Hells
15616,/book/show/4285768-tea-time-for-the-traditionally-built,4.12,Tea Time For The Traditionally Built
15617,/book/show/42858651-dyrwolf,4.58,Dyrwolf
15618,/book/show/4286836-trife-life-2-lavish,4.65,Trife Life 2 Lavish
15619,/book/show/42869047-christmas-at-the-red-door-inn,4.34,Christmas At The Red Door Inn
15620,/book/show/42869681-bittersweet-symphony,4.42,Bittersweet Symphony
15621,/book/show/42869749-the-sapphire-scythe-a-reverse-harem-urban-fantasy-romance,3.973333333333333,The Sapphire Scythe A Reverse Harem Urban Fantasy Romance
15622,/book/show/42876163-the-mage-lord-s-legacy,4.7,The Mage Lord S Legacy
15623,/book/show/42883009-luna-and-the-lie,4.16,Luna And The Lie
15624,/book/show/42924732-pumpkin-and-spice,3.96,Pumpkin And Spice
15625,/book/show/42934158-killing-the-unicorn,3.5,Killing The Unicorn
15626,/book/show/42940059-parasol,4.67,Parasol
15627,/book/show/42940076-stormy-s-all-star-weekend,5.0,Stormy S All Star Weekend
15628,/book/show/42940080-the-kitsune-tattoo,5.0,The Kitsune Tattoo
